,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan,FLOPS,AVGVimPreprocessTime,AVGVimPredictTime,AVGVimTFLitePredictTime
2946,2947,39,1024,512,128,0.75,5,0 days 00:00:00.017762,0 days 00:06:25.826351,92.4,93.0,67,296809646.0,0 days 00:00:00.081036,0 days 00:00:00.311597,0 days 00:00:00.060294
2947,2948,39,1024,512,128,0.75,7,0 days 00:00:00.017762,0 days 00:08:39.333505,92.8,92.8,66,580886318.0,0 days 00:00:00.084835,0 days 00:00:00.342199,0 days 00:00:00.115694
2948,2949,39,1024,512,256,0.5,2,0 days 00:00:00.013194,0 days 00:03:11.110885,89.2,89.2,73,23974726.0,0 days 00:00:00.068627,0 days 00:00:00.296661,0 days 00:00:00.006033
2949,2950,39,1024,512,256,0.5,3,0 days 00:00:00.013194,0 days 00:03:07.884262,90.8,90.8,72,53385286.0,0 days 00:00:00.068042,0 days 00:00:00.303895,0 days 00:00:00.011980
2950,2951,39,1024,512,256,0.5,5,0 days 00:00:00.013194,0 days 00:03:21.865035,92.4,92.6,64,147499078.0,0 days 00:00:00.069368,0 days 00:00:00.295759,0 days 00:00:00.030112
2951,2952,39,1024,512,256,0.5,7,0 days 00:00:00.013194,0 days 00:04:43.120202,91.8,91.4,67,288669766.0,0 days 00:00:00.066013,0 days 00:00:00.315993,0 days 00:00:00.057624
2952,2953,39,1024,512,384,0.25,2,0 days 00:00:00.014738,0 days 00:01:57.914097,88.8,88.8,59,16107102.0,0 days 00:00:00.064320,0 days 00:00:00.285837,0 days 00:00:00.004280
2953,2954,39,1024,512,384,0.25,3,0 days 00:00:00.014738,0 days 00:02:06.905351,90.2,90.2,64,35866702.0,0 days 00:00:00.066964,0 days 00:00:00.292367,0 days 00:00:00.008108
2954,2955,39,1024,512,384,0.25,5,0 days 00:00:00.014738,0 days 00:03:14.464385,94.6,94.8,80,99097422.0,0 days 00:00:00.073140,0 days 00:00:00.301010,0 days 00:00:00.020558
2955,2956,39,1024,512,384,0.25,7,0 days 00:00:00.014738,0 days 00:03:05.073646,91.4,91.0,57,193943502.0,0 days 00:00:00.063701,0 days 00:00:00.297219,0 days 00:00:00.038855
2956,2957,39,1024,512,512,0.0,2,0 days 00:00:00.011055,0 days 00:02:01.548783,90.4,90.4,77,11987974.0,0 days 00:00:00.063802,0 days 00:00:00.291094,0 days 00:00:00.003140
2957,2958,39,1024,512,512,0.0,3,0 days 00:00:00.011055,0 days 00:01:58.100457,91.2,91.4,70,26693254.0,0 days 00:00:00.063399,0 days 00:00:00.296797,0 days 00:00:00.005914
2958,2959,39,1024,512,512,0.0,5,0 days 00:00:00.011055,0 days 00:02:31.009016,93.2,94.0,76,73750150.0,0 days 00:00:00.065860,0 days 00:00:00.316311,0 days 00:00:00.014983
2959,2960,39,1024,512,512,0.0,7,0 days 00:00:00.011055,0 days 00:02:16.319508,92.2,93.0,60,144335494.0,0 days 00:00:00.066101,0 days 00:00:00.307790,0 days 00:00:00.028728
2960,2961,39,1024,1024,256,0.75,2,0 days 00:00:00.017486,0 days 00:03:12.552541,90.2,90.2,77,23974726.0,0 days 00:00:00.069435,0 days 00:00:00.296907,0 days 00:00:00.006174
2961,2962,39,1024,1024,256,0.75,3,0 days 00:00:00.017486,0 days 00:02:42.053401,89.4,88.8,62,53385286.0,0 days 00:00:00.075051,0 days 00:00:00.294946,0 days 00:00:00.011790
2962,2963,39,1024,1024,256,0.75,5,0 days 00:00:00.017486,0 days 00:03:37.888595,93.4,93.6,70,147499078.0,0 days 00:00:00.070016,0 days 00:00:00.310149,0 days 00:00:00.029541
2963,2964,39,1024,1024,256,0.75,7,0 days 00:00:00.017486,0 days 00:04:47.727785,94.2,94.6,69,288669766.0,0 days 00:00:00.065809,0 days 00:00:00.301028,0 days 00:00:00.056948
2964,2965,39,1024,1024,512,0.5,2,0 days 00:00:00.014459,0 days 00:02:06.659979,91.0,91.4,76,11987974.0,0 days 00:00:00.055492,0 days 00:00:00.287639,0 days 00:00:00.003148
2965,2966,39,1024,1024,512,0.5,3,0 days 00:00:00.014459,0 days 00:02:12.725115,92.8,92.8,80,26693254.0,0 days 00:00:00.061871,0 days 00:00:00.299418,0 days 00:00:00.006006
2966,2967,39,1024,1024,512,0.5,5,0 days 00:00:00.014459,0 days 00:02:06.022835,92.2,92.6,68,73750150.0,0 days 00:00:00.060995,0 days 00:00:00.312632,0 days 00:00:00.015007
2967,2968,39,1024,1024,512,0.5,7,0 days 00:00:00.014459,0 days 00:02:05.668195,79.0,86.8,56,144335494.0,0 days 00:00:00.064901,0 days 00:00:00.303339,0 days 00:00:00.028818
2968,2969,39,1024,1024,768,0.25,2,0 days 00:00:00.009830,0 days 00:01:45.804515,89.6,90.2,79,8113718.0,0 days 00:00:00.053592,0 days 00:00:00.281140,0 days 00:00:00.002097
2969,2970,39,1024,1024,768,0.25,3,0 days 00:00:00.009830,0 days 00:01:49.577177,93.2,93.4,79,18068758.0,0 days 00:00:00.062141,0 days 00:00:00.287196,0 days 00:00:00.004085
2970,2971,39,1024,1024,768,0.25,5,0 days 00:00:00.009830,0 days 00:01:47.996409,92.0,92.4,67,49924886.0,0 days 00:00:00.061120,0 days 00:00:00.300010,0 days 00:00:00.010314
2971,2972,39,1024,1024,768,0.25,7,0 days 00:00:00.009830,0 days 00:02:16.621627,93.0,93.8,71,97709078.0,0 days 00:00:00.066507,0 days 00:00:00.301821,0 days 00:00:00.019649
2972,2973,39,1024,1024,1024,0.0,2,0 days 00:00:00.012125,0 days 00:01:25.680756,90.8,91.0,73,6076518.0,0 days 00:00:00.062797,0 days 00:00:00.303976,0 days 00:00:00.001550
2973,2974,39,1024,1024,1024,0.0,3,0 days 00:00:00.012125,0 days 00:01:35.194143,93.6,93.8,80,13531558.0,0 days 00:00:00.056395,0 days 00:00:00.297194,0 days 00:00:00.003075
2974,2975,39,1024,1024,1024,0.0,5,0 days 00:00:00.012125,0 days 00:01:41.301429,94.8,95.4,78,37387686.0,0 days 00:00:00.060244,0 days 00:00:00.292551,0 days 00:00:00.007735
2975,2976,39,1024,1024,1024,0.0,7,0 days 00:00:00.012125,0 days 00:01:41.504886,93.8,94.0,68,73171878.0,0 days 00:00:00.059577,0 days 00:00:00.301094,0 days 00:00:00.014751
2976,2977,39,2048,256,64,0.75,2,0 days 00:00:00.049409,0 days 00:08:47.856425,86.8,85.8,57,96194294.0,0 days 00:00:00.176915,0 days 00:00:00.302127,0 days 00:00:00.025493
2977,2978,39,2048,256,64,0.75,3,0 days 00:00:00.049409,0 days 00:07:04.484574,86.4,85.8,47,214201174.0,0 days 00:00:00.172736,0 days 00:00:00.315769,0 days 00:00:00.048352
2978,2979,39,2048,256,64,0.75,5,0 days 00:00:00.049409,0 days 00:12:57.874165,91.8,91.8,71,591823190.0,0 days 00:00:00.171320,0 days 00:00:00.331819,0 days 00:00:00.117228
2979,2980,39,2048,256,64,0.75,7,0 days 00:00:00.049409,0 days 00:17:46.094836,92.0,92.0,70,1158256214.0,0 days 00:00:00.174384,0 days 00:00:00.365612,0 days 00:00:00.227379
2980,2981,39,2048,256,128,0.5,2,0 days 00:00:00.037578,0 days 00:05:22.130914,89.0,88.6,67,48242558.0,0 days 00:00:00.118411,0 days 00:00:00.301313,0 days 00:00:00.012600
2981,2982,39,2048,256,128,0.5,3,0 days 00:00:00.037578,0 days 00:04:09.043587,88.2,87.2,53,107425198.0,0 days 00:00:00.118058,0 days 00:00:00.302270,0 days 00:00:00.023724
2982,2983,39,2048,256,128,0.5,5,0 days 00:00:00.037578,0 days 00:06:19.020785,91.0,90.4,66,296809646.0,0 days 00:00:00.116984,0 days 00:00:00.303344,0 days 00:00:00.059012
2983,2984,39,2048,256,128,0.5,7,0 days 00:00:00.037578,0 days 00:08:47.566817,91.2,91.0,67,580886318.0,0 days 00:00:00.110840,0 days 00:00:00.320605,0 days 00:00:00.113407
2984,2985,39,2048,256,192,0.25,2,0 days 00:00:00.022373,0 days 00:03:39.929652,88.6,88.4,67,32132910.0,0 days 00:00:00.104304,0 days 00:00:00.296465,0 days 00:00:00.008676
2985,2986,39,2048,256,192,0.25,3,0 days 00:00:00.022373,0 days 00:02:40.987180,85.8,84.8,50,71552830.0,0 days 00:00:00.098483,0 days 00:00:00.303036,0 days 00:00:00.016122
2986,2987,39,2048,256,192,0.25,5,0 days 00:00:00.022373,0 days 00:04:02.912434,90.6,90.6,60,197696574.0,0 days 00:00:00.095715,0 days 00:00:00.306843,0 days 00:00:00.039989
2987,2988,39,2048,256,192,0.25,7,0 days 00:00:00.022373,0 days 00:05:23.940862,90.8,91.0,60,386912190.0,0 days 00:00:00.099793,0 days 00:00:00.312883,0 days 00:00:00.076790
2988,2989,39,2048,256,256,0.0,2,0 days 00:00:00.019107,0 days 00:01:55.824837,84.0,82.4,46,23974726.0,0 days 00:00:00.100610,0 days 00:00:00.285677,0 days 00:00:00.006363
2989,2990,39,2048,256,256,0.0,3,0 days 00:00:00.019107,0 days 00:02:27.020162,86.8,86.2,56,53385286.0,0 days 00:00:00.087164,0 days 00:00:00.299578,0 days 00:00:00.012164
2990,2991,39,2048,256,256,0.0,5,0 days 00:00:00.019107,0 days 00:04:06.897650,92.4,92.4,79,147499078.0,0 days 00:00:00.081778,0 days 00:00:00.312953,0 days 00:00:00.030316
2991,2992,39,2048,256,256,0.0,7,0 days 00:00:00.019107,0 days 00:05:12.829665,92.6,92.6,75,288669766.0,0 days 00:00:00.083067,0 days 00:00:00.312075,0 days 00:00:00.057481
2992,2993,39,2048,512,128,0.75,2,0 days 00:00:00.038214,0 days 00:05:34.909894,89.6,89.4,71,48242558.0,0 days 00:00:00.118199,0 days 00:00:00.302591,0 days 00:00:00.012767
2993,2994,39,2048,512,128,0.75,3,0 days 00:00:00.038214,0 days 00:03:55.818024,87.6,86.6,51,107425198.0,0 days 00:00:00.117173,0 days 00:00:00.311322,0 days 00:00:00.024122
2994,2995,39,2048,512,128,0.75,5,0 days 00:00:00.038214,0 days 00:07:03.386724,93.4,94.0,74,296809646.0,0 days 00:00:00.120701,0 days 00:00:00.310404,0 days 00:00:00.058956
2995,2996,39,2048,512,128,0.75,7,0 days 00:00:00.038214,0 days 00:08:17.272631,93.4,93.4,63,580886318.0,0 days 00:00:00.115206,0 days 00:00:00.316986,0 days 00:00:00.115047
2996,2997,39,2048,512,256,0.5,2,0 days 00:00:00.024757,0 days 00:02:53.790982,88.6,88.0,69,23974726.0,0 days 00:00:00.081043,0 days 00:00:00.292192,0 days 00:00:00.006231
2997,2998,39,2048,512,256,0.5,3,0 days 00:00:00.024757,0 days 00:03:05.993245,90.8,90.8,71,53385286.0,0 days 00:00:00.088564,0 days 00:00:00.295596,0 days 00:00:00.011795
2998,2999,39,2048,512,256,0.5,5,0 days 00:00:00.024757,0 days 00:03:31.734997,92.2,92.0,68,147499078.0,0 days 00:00:00.090035,0 days 00:00:00.310468,0 days 00:00:00.029367
2999,3000,39,2048,512,256,0.5,7,0 days 00:00:00.024757,0 days 00:04:14.950638,93.8,93.8,61,288669766.0,0 days 00:00:00.084139,0 days 00:00:00.301107,0 days 00:00:00.056766
3000,3001,39,2048,512,384,0.25,2,0 days 00:00:00.017330,0 days 00:02:05.946321,90.4,90.2,65,16107102.0,0 days 00:00:00.074453,0 days 00:00:00.295172,0 days 00:00:00.004259
3001,3002,39,2048,512,384,0.25,3,0 days 00:00:00.017330,0 days 00:02:23.543156,89.6,89.4,74,35866702.0,0 days 00:00:00.074474,0 days 00:00:00.295590,0 days 00:00:00.007997
3002,3003,39,2048,512,384,0.25,5,0 days 00:00:00.017330,0 days 00:02:18.081164,91.2,91.4,58,99097422.0,0 days 00:00:00.075429,0 days 00:00:00.302624,0 days 00:00:00.019981
3003,3004,39,2048,512,384,0.25,7,0 days 00:00:00.017330,0 days 00:03:54.988817,93.6,93.8,76,193943502.0,0 days 00:00:00.073857,0 days 00:00:00.307302,0 days 00:00:00.038577
3004,3005,39,2048,512,512,0.0,2,0 days 00:00:00.018397,0 days 00:01:53.029752,89.0,89.2,70,11987974.0,0 days 00:00:00.065712,0 days 00:00:00.282805,0 days 00:00:00.003112
3005,3006,39,2048,512,512,0.0,3,0 days 00:00:00.018397,0 days 00:02:03.832055,91.2,91.4,77,26693254.0,0 days 00:00:00.058348,0 days 00:00:00.299634,0 days 00:00:00.006041
3006,3007,39,2048,512,512,0.0,5,0 days 00:00:00.018397,0 days 00:02:29.589061,94.4,94.4,78,73750150.0,0 days 00:00:00.067784,0 days 00:00:00.302730,0 days 00:00:00.014989
3007,3008,39,2048,512,512,0.0,7,0 days 00:00:00.018397,0 days 00:02:29.691577,92.6,92.6,65,144335494.0,0 days 00:00:00.063678,0 days 00:00:00.308079,0 days 00:00:00.029127
3008,3009,39,2048,1024,256,0.75,2,0 days 00:00:00.018754,0 days 00:02:37.462732,89.0,88.6,63,23974726.0,0 days 00:00:00.088708,0 days 00:00:00.297436,0 days 00:00:00.006104
3009,3010,39,2048,1024,256,0.75,3,0 days 00:00:00.018754,0 days 00:03:07.075006,91.6,91.8,72,53385286.0,0 days 00:00:00.088713,0 days 00:00:00.296150,0 days 00:00:00.011698
3010,3011,39,2048,1024,256,0.75,5,0 days 00:00:00.018754,0 days 00:02:59.851714,88.2,88.4,58,147499078.0,0 days 00:00:00.085200,0 days 00:00:00.296195,0 days 00:00:00.029650
3011,3012,39,2048,1024,256,0.75,7,0 days 00:00:00.018754,0 days 00:03:44.579734,91.8,91.8,54,288669766.0,0 days 00:00:00.094516,0 days 00:00:00.304216,0 days 00:00:00.057131
3012,3013,39,2048,1024,512,0.5,2,0 days 00:00:00.015521,0 days 00:01:43.063607,89.2,89.0,65,11987974.0,0 days 00:00:00.078733,0 days 00:00:00.289877,0 days 00:00:00.003106
3013,3014,39,2048,1024,512,0.5,3,0 days 00:00:00.015521,0 days 00:02:09.152515,93.2,93.4,79,26693254.0,0 days 00:00:00.073688,0 days 00:00:00.298142,0 days 00:00:00.006011
3014,3015,39,2048,1024,512,0.5,5,0 days 00:00:00.015521,0 days 00:02:16.415315,94.0,94.2,73,73750150.0,0 days 00:00:00.072335,0 days 00:00:00.300280,0 days 00:00:00.015113
3015,3016,39,2048,1024,512,0.5,7,0 days 00:00:00.015521,0 days 00:02:06.895330,92.4,92.8,54,144335494.0,0 days 00:00:00.080820,0 days 00:00:00.309587,0 days 00:00:00.028842
3016,3017,39,2048,1024,768,0.25,2,0 days 00:00:00.016527,0 days 00:01:38.246384,91.0,91.4,76,8113718.0,0 days 00:00:00.079087,0 days 00:00:00.287484,0 days 00:00:00.002138
3017,3018,39,2048,1024,768,0.25,3,0 days 00:00:00.016527,0 days 00:01:36.071563,92.0,92.2,70,18068758.0,0 days 00:00:00.070025,0 days 00:00:00.282132,0 days 00:00:00.004067
3018,3019,39,2048,1024,768,0.25,5,0 days 00:00:00.016527,0 days 00:01:53.214631,93.8,94.2,72,49924886.0,0 days 00:00:00.071075,0 days 00:00:00.294750,0 days 00:00:00.010339
3019,3020,39,2048,1024,768,0.25,7,0 days 00:00:00.016527,0 days 00:02:06.327965,95.0,95.4,67,97709078.0,0 days 00:00:00.066747,0 days 00:00:00.305150,0 days 00:00:00.019796
3020,3021,39,2048,1024,1024,0.0,2,0 days 00:00:00.015555,0 days 00:01:30.802732,90.6,91.2,78,6076518.0,0 days 00:00:00.054849,0 days 00:00:00.286627,0 days 00:00:00.001593
3021,3022,39,2048,1024,1024,0.0,3,0 days 00:00:00.015555,0 days 00:01:32.016384,92.8,93.2,80,13531558.0,0 days 00:00:00.073773,0 days 00:00:00.304194,0 days 00:00:00.003069
3022,3023,39,2048,1024,1024,0.0,5,0 days 00:00:00.015555,0 days 00:01:31.260825,94.4,94.6,76,37387686.0,0 days 00:00:00.068369,0 days 00:00:00.301562,0 days 00:00:00.007595
3023,3024,39,2048,1024,1024,0.0,7,0 days 00:00:00.015555,0 days 00:01:45.311756,93.8,94.2,70,73171878.0,0 days 00:00:00.072012,0 days 00:00:00.303228,0 days 00:00:00.014654
3024,3025,39,2048,2048,512,0.75,2,0 days 00:00:00.018208,0 days 00:01:59.576901,90.6,90.8,73,11987974.0,0 days 00:00:00.070602,0 days 00:00:00.280353,0 days 00:00:00.003163
3025,3026,39,2048,2048,512,0.75,3,0 days 00:00:00.018208,0 days 00:01:58.252287,91.6,91.8,72,26693254.0,0 days 00:00:00.075362,0 days 00:00:00.298731,0 days 00:00:00.006034
3026,3027,39,2048,2048,512,0.75,5,0 days 00:00:00.018208,0 days 00:02:17.844585,95.2,95.2,73,73750150.0,0 days 00:00:00.075714,0 days 00:00:00.297210,0 days 00:00:00.015118
3027,3028,39,2048,2048,512,0.75,7,0 days 00:00:00.018208,0 days 00:02:13.355883,91.6,92.0,58,144335494.0,0 days 00:00:00.077537,0 days 00:00:00.302584,0 days 00:00:00.028849
3028,3029,39,2048,2048,1024,0.5,2,0 days 00:00:00.015181,0 days 00:01:31.788839,91.2,91.8,79,6076518.0,0 days 00:00:00.065628,0 days 00:00:00.288361,0 days 00:00:00.001560
3029,3030,39,2048,2048,1024,0.5,3,0 days 00:00:00.015181,0 days 00:01:34.759760,93.6,93.8,80,13531558.0,0 days 00:00:00.072593,0 days 00:00:00.284754,0 days 00:00:00.003087
3030,3031,39,2048,2048,1024,0.5,5,0 days 00:00:00.015181,0 days 00:01:24.708441,93.4,93.6,68,37387686.0,0 days 00:00:00.061830,0 days 00:00:00.302899,0 days 00:00:00.007769
3031,3032,39,2048,2048,1024,0.5,7,0 days 00:00:00.015181,0 days 00:01:49.503487,93.0,93.6,73,73171878.0,0 days 00:00:00.071859,0 days 00:00:00.299546,0 days 00:00:00.014717
3032,3033,39,2048,2048,1536,0.25,2,0 days 00:00:00.012723,0 days 00:01:16.473755,90.4,91.2,75,4119390.0,0 days 00:00:00.059737,0 days 00:00:00.293882,0 days 00:00:00.001097
3033,3034,39,2048,2048,1536,0.25,3,0 days 00:00:00.012723,0 days 00:01:26.057521,94.4,95.0,80,9173710.0,0 days 00:00:00.065750,0 days 00:00:00.298127,0 days 00:00:00.002161
3034,3035,39,2048,2048,1536,0.25,5,0 days 00:00:00.012723,0 days 00:01:32.195718,96.0,96.0,79,25347534.0,0 days 00:00:00.064781,0 days 00:00:00.296595,0 days 00:00:00.005309
3035,3036,39,2048,2048,1536,0.25,7,0 days 00:00:00.012723,0 days 00:01:18.285760,94.2,94.4,64,49608270.0,0 days 00:00:00.058929,0 days 00:00:00.287571,0 days 00:00:00.010186
3036,3037,39,2048,2048,2048,0.0,2,0 days 00:00:00.010875,0 days 00:01:20.059810,92.4,92.6,80,3079830.0,0 days 00:00:00.060843,0 days 00:00:00.294504,0 days 00:00:00.000850
3037,3038,39,2048,2048,2048,0.0,3,0 days 00:00:00.010875,0 days 00:01:15.081557,92.8,93.2,80,6858550.0,0 days 00:00:00.052752,0 days 00:00:00.279477,0 days 00:00:00.001613
3038,3039,39,2048,2048,2048,0.0,5,0 days 00:00:00.010875,0 days 00:01:03.628385,95.6,95.8,70,18950454.0,0 days 00:00:00.064239,0 days 00:00:00.292657,0 days 00:00:00.003999
3039,3040,39,2048,2048,2048,0.0,7,0 days 00:00:00.010875,0 days 00:01:08.262728,95.2,95.4,66,37088310.0,0 days 00:00:00.057142,0 days 00:00:00.297081,0 days 00:00:00.007519
3040,3041,39,4096,256,64,0.75,2,0 days 00:00:00.089138,0 days 00:07:51.585883,84.6,83.0,51,96194294.0,0 days 00:00:00.334951,0 days 00:00:00.314932,0 days 00:00:00.025965
3041,3042,39,4096,256,64,0.75,3,0 days 00:00:00.089138,0 days 00:10:02.065778,90.0,90.0,67,214201174.0,0 days 00:00:00.302944,0 days 00:00:00.317359,0 days 00:00:00.048789
3042,3043,39,4096,256,64,0.75,5,0 days 00:00:00.089138,0 days 00:09:50.207580,90.0,89.4,54,591823190.0,0 days 00:00:00.321833,0 days 00:00:00.324228,0 days 00:00:00.119188
3043,3044,39,4096,256,64,0.75,7,0 days 00:00:00.089138,0 days 00:18:13.418527,92.8,92.8,72,1158256214.0,0 days 00:00:00.340141,0 days 00:00:00.353061,0 days 00:00:00.231965
3044,3045,39,4096,256,128,0.5,2,0 days 00:00:00.068981,0 days 00:03:47.986160,84.4,84.0,49,48242558.0,0 days 00:00:00.183432,0 days 00:00:00.304251,0 days 00:00:00.012360
3045,3046,39,4096,256,128,0.5,3,0 days 00:00:00.068981,0 days 00:05:12.576651,88.6,88.2,66,107425198.0,0 days 00:00:00.194293,0 days 00:00:00.305644,0 days 00:00:00.023726
3046,3047,39,4096,256,128,0.5,5,0 days 00:00:00.068981,0 days 00:06:41.970220,91.0,91.0,71,296809646.0,0 days 00:00:00.193891,0 days 00:00:00.323240,0 days 00:00:00.058453
3047,3048,39,4096,256,128,0.5,7,0 days 00:00:00.068981,0 days 00:09:30.347908,93.2,93.4,73,580886318.0,0 days 00:00:00.195723,0 days 00:00:00.328863,0 days 00:00:00.114769
3048,3049,39,4096,256,192,0.25,2,0 days 00:00:00.038217,0 days 00:03:32.063641,88.0,87.6,64,32132910.0,0 days 00:00:00.143514,0 days 00:00:00.298316,0 days 00:00:00.008628
3049,3050,39,4096,256,192,0.25,3,0 days 00:00:00.038217,0 days 00:02:56.708884,85.8,84.8,55,71552830.0,0 days 00:00:00.141540,0 days 00:00:00.293960,0 days 00:00:00.016068
3050,3051,39,4096,256,192,0.25,5,0 days 00:00:00.038217,0 days 00:04:22.067767,91.0,90.6,66,197696574.0,0 days 00:00:00.148271,0 days 00:00:00.306527,0 days 00:00:00.040266
3051,3052,39,4096,256,192,0.25,7,0 days 00:00:00.038217,0 days 00:06:17.143807,92.8,92.8,70,386912190.0,0 days 00:00:00.143968,0 days 00:00:00.313841,0 days 00:00:00.076774
3052,3053,39,4096,256,256,0.0,2,0 days 00:00:00.031718,0 days 00:02:10.514200,85.8,84.6,52,23974726.0,0 days 00:00:00.129367,0 days 00:00:00.294120,0 days 00:00:00.006186
3053,3054,39,4096,256,256,0.0,3,0 days 00:00:00.031718,0 days 00:02:05.992819,86.8,86.2,50,53385286.0,0 days 00:00:00.125301,0 days 00:00:00.303143,0 days 00:00:00.011995
3054,3055,39,4096,256,256,0.0,5,0 days 00:00:00.031718,0 days 00:03:16.920099,91.0,91.0,62,147499078.0,0 days 00:00:00.121492,0 days 00:00:00.300456,0 days 00:00:00.029333
3055,3056,39,4096,256,256,0.0,7,0 days 00:00:00.031718,0 days 00:05:01.769462,93.8,93.8,73,288669766.0,0 days 00:00:00.124358,0 days 00:00:00.309644,0 days 00:00:00.056878
3056,3057,39,4096,512,128,0.75,2,0 days 00:00:00.067967,0 days 00:04:18.918406,87.4,86.8,54,48242558.0,0 days 00:00:00.180013,0 days 00:00:00.303453,0 days 00:00:00.012548
3057,3058,39,4096,512,128,0.75,3,0 days 00:00:00.067967,0 days 00:04:47.191655,87.6,87.4,61,107425198.0,0 days 00:00:00.191110,0 days 00:00:00.309803,0 days 00:00:00.024399
3058,3059,39,4096,512,128,0.75,5,0 days 00:00:00.067967,0 days 00:07:18.411807,93.0,93.2,76,296809646.0,0 days 00:00:00.189852,0 days 00:00:00.312914,0 days 00:00:00.059898
3059,3060,39,4096,512,128,0.75,7,0 days 00:00:00.067967,0 days 00:07:40.894697,92.8,92.6,59,580886318.0,0 days 00:00:00.179686,0 days 00:00:00.325873,0 days 00:00:00.115645
3060,3061,39,4096,512,256,0.5,2,0 days 00:00:00.031136,0 days 00:03:05.584922,89.6,89.6,71,23974726.0,0 days 00:00:00.125153,0 days 00:00:00.292015,0 days 00:00:00.006131
3061,3062,39,4096,512,256,0.5,3,0 days 00:00:00.031136,0 days 00:03:06.999813,90.4,90.4,72,53385286.0,0 days 00:00:00.129311,0 days 00:00:00.308710,0 days 00:00:00.011789
3062,3063,39,4096,512,256,0.5,5,0 days 00:00:00.031136,0 days 00:03:13.604206,92.8,92.8,61,147499078.0,0 days 00:00:00.129644,0 days 00:00:00.300787,0 days 00:00:00.029355
3063,3064,39,4096,512,256,0.5,7,0 days 00:00:00.031136,0 days 00:04:40.256497,91.6,91.8,67,288669766.0,0 days 00:00:00.129990,0 days 00:00:00.301495,0 days 00:00:00.056893
3064,3065,39,4096,512,384,0.25,2,0 days 00:00:00.024925,0 days 00:02:10.552280,89.8,89.6,69,16107102.0,0 days 00:00:00.105984,0 days 00:00:00.289864,0 days 00:00:00.004318
3065,3066,39,4096,512,384,0.25,3,0 days 00:00:00.024925,0 days 00:02:07.510008,89.8,89.4,65,35866702.0,0 days 00:00:00.108265,0 days 00:00:00.291134,0 days 00:00:00.008087
3066,3067,39,4096,512,384,0.25,5,0 days 00:00:00.024925,0 days 00:03:15.502134,93.6,93.8,80,99097422.0,0 days 00:00:00.112249,0 days 00:00:00.308918,0 days 00:00:00.019941
3067,3068,39,4096,512,384,0.25,7,0 days 00:00:00.024925,0 days 00:03:59.764671,94.2,94.2,75,193943502.0,0 days 00:00:00.099540,0 days 00:00:00.297339,0 days 00:00:00.038806
3068,3069,39,4096,512,512,0.0,2,0 days 00:00:00.021349,0 days 00:01:49.089835,89.4,89.2,68,11987974.0,0 days 00:00:00.093375,0 days 00:00:00.290009,0 days 00:00:00.003142
3069,3070,39,4096,512,512,0.0,3,0 days 00:00:00.021349,0 days 00:01:55.070115,91.6,91.4,72,26693254.0,0 days 00:00:00.102912,0 days 00:00:00.290169,0 days 00:00:00.005953
3070,3071,39,4096,512,512,0.0,5,0 days 00:00:00.021349,0 days 00:02:15.976237,92.8,92.8,69,73750150.0,0 days 00:00:00.101730,0 days 00:00:00.304360,0 days 00:00:00.014943
3071,3072,39,4096,512,512,0.0,7,0 days 00:00:00.021349,0 days 00:02:20.530916,92.4,92.4,60,144335494.0,0 days 00:00:00.093975,0 days 00:00:00.306534,0 days 00:00:00.029130
3072,3073,39,4096,1024,256,0.75,2,0 days 00:00:00.040413,0 days 00:02:40.347101,89.0,89.4,64,23974726.0,0 days 00:00:00.128294,0 days 00:00:00.289794,0 days 00:00:00.006200
3073,3074,39,4096,1024,256,0.75,3,0 days 00:00:00.040413,0 days 00:02:52.389234,90.4,90.2,65,53385286.0,0 days 00:00:00.130751,0 days 00:00:00.304305,0 days 00:00:00.011727
3074,3075,39,4096,1024,256,0.75,5,0 days 00:00:00.040413,0 days 00:03:54.184710,93.0,93.4,76,147499078.0,0 days 00:00:00.132000,0 days 00:00:00.308301,0 days 00:00:00.029258
3075,3076,39,4096,1024,256,0.75,7,0 days 00:00:00.040413,0 days 00:04:42.839032,94.0,94.0,68,288669766.0,0 days 00:00:00.125756,0 days 00:00:00.307876,0 days 00:00:00.057870
3076,3077,39,4096,1024,512,0.5,2,0 days 00:00:00.027358,0 days 00:02:10.813078,91.0,91.0,80,11987974.0,0 days 00:00:00.095633,0 days 00:00:00.282026,0 days 00:00:00.003164
3077,3078,39,4096,1024,512,0.5,3,0 days 00:00:00.027358,0 days 00:02:14.263403,92.8,92.8,80,26693254.0,0 days 00:00:00.103750,0 days 00:00:00.297781,0 days 00:00:00.005972
3078,3079,39,4096,1024,512,0.5,5,0 days 00:00:00.027358,0 days 00:02:09.325210,92.8,93.4,68,73750150.0,0 days 00:00:00.092917,0 days 00:00:00.307584,0 days 00:00:00.014882
3079,3080,39,4096,1024,512,0.5,7,0 days 00:00:00.027358,0 days 00:02:28.951044,91.8,92.2,67,144335494.0,0 days 00:00:00.090466,0 days 00:00:00.304204,0 days 00:00:00.028635
3080,3081,39,4096,1024,768,0.25,2,0 days 00:00:00.018484,0 days 00:01:42.412837,91.2,91.4,80,8113718.0,0 days 00:00:00.085738,0 days 00:00:00.283881,0 days 00:00:00.002121
