,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,NRep,AVGPreprocesTime,TrainTime,F1Score,TestAcc,EpochsRan,VimPreprocessTime,VimPredictTime,VimTFLitePredictTime
13698,2740,36,2048,256,64,0.75,7,4,0 days 00:00:00.035905,0 days 00:04:04.112139,93.0,93.0,41,0 days 00:00:00.209697,0 days 00:00:00.336327,0 days 00:00:00.209011
13699,2740,36,2048,256,64,0.75,7,5,0 days 00:00:00.035905,0 days 00:05:14.827608,94.0,94.0,54,0 days 00:00:00.143459,0 days 00:00:00.400093,0 days 00:00:00.209582
13700,2741,36,2048,256,128,0.5,2,1,0 days 00:00:00.039070,0 days 00:02:27.743833,93.0,93.0,72,0 days 00:00:00.106229,0 days 00:00:00.290488,0 days 00:00:00.010789
13701,2741,36,2048,256,128,0.5,2,2,0 days 00:00:00.039070,0 days 00:02:43.564224,94.0,94.0,80,0 days 00:00:00.110566,0 days 00:00:00.286973,0 days 00:00:00.011847
13702,2741,36,2048,256,128,0.5,2,3,0 days 00:00:00.039070,0 days 00:03:03.531995,93.0,93.0,80,0 days 00:00:00.097950,0 days 00:00:00.281429,0 days 00:00:00.011906
13703,2741,36,2048,256,128,0.5,2,4,0 days 00:00:00.039070,0 days 00:02:26.058141,92.0,93.0,75,0 days 00:00:00.112572,0 days 00:00:00.352539,0 days 00:00:00.011484
13704,2741,36,2048,256,128,0.5,2,5,0 days 00:00:00.039070,0 days 00:02:30.847370,93.0,93.0,74,0 days 00:00:00.100169,0 days 00:00:00.298055,0 days 00:00:00.011221
13705,2742,36,2048,256,128,0.5,3,1,0 days 00:00:00.039070,0 days 00:02:42.945882,93.0,93.0,75,0 days 00:00:00.110986,0 days 00:00:00.295988,0 days 00:00:00.021477
13706,2742,36,2048,256,128,0.5,3,2,0 days 00:00:00.039070,0 days 00:02:42.115038,92.0,93.0,80,0 days 00:00:00.109984,0 days 00:00:00.289695,0 days 00:00:00.021768
13707,2742,36,2048,256,128,0.5,3,3,0 days 00:00:00.039070,0 days 00:01:21.632420,87.0,88.0,41,0 days 00:00:00.116786,0 days 00:00:00.333999,0 days 00:00:00.021625
13708,2742,36,2048,256,128,0.5,3,4,0 days 00:00:00.039070,0 days 00:02:22.381028,92.0,93.0,68,0 days 00:00:00.099546,0 days 00:00:00.304268,0 days 00:00:00.021382
13709,2742,36,2048,256,128,0.5,3,5,0 days 00:00:00.039070,0 days 00:02:08.208271,93.0,93.0,63,0 days 00:00:00.104256,0 days 00:00:00.299754,0 days 00:00:00.021696
13710,2743,36,2048,256,128,0.5,5,1,0 days 00:00:00.039070,0 days 00:03:10.741637,94.0,94.0,80,0 days 00:00:00.110838,0 days 00:00:00.298128,0 days 00:00:00.052582
13711,2743,36,2048,256,128,0.5,5,2,0 days 00:00:00.039070,0 days 00:03:15.204111,96.0,96.0,80,0 days 00:00:00.095106,0 days 00:00:00.324950,0 days 00:00:00.052971
13712,2743,36,2048,256,128,0.5,5,3,0 days 00:00:00.039070,0 days 00:01:51.286849,92.0,92.0,45,0 days 00:00:00.103857,0 days 00:00:00.300853,0 days 00:00:00.053814
13713,2743,36,2048,256,128,0.5,5,4,0 days 00:00:00.039070,0 days 00:03:14.878494,94.0,94.0,80,0 days 00:00:00.109879,0 days 00:00:00.296074,0 days 00:00:00.053868
13714,2743,36,2048,256,128,0.5,5,5,0 days 00:00:00.039070,0 days 00:01:44.381534,92.0,92.0,43,0 days 00:00:00.100070,0 days 00:00:00.322045,0 days 00:00:00.053981
13715,2744,36,2048,256,128,0.5,7,1,0 days 00:00:00.039070,0 days 00:04:18.956260,93.0,93.0,80,0 days 00:00:00.109190,0 days 00:00:00.339777,0 days 00:00:00.102741
13716,2744,36,2048,256,128,0.5,7,2,0 days 00:00:00.039070,0 days 00:03:20.860057,93.0,93.0,60,0 days 00:00:00.110732,0 days 00:00:00.317389,0 days 00:00:00.104064
13717,2744,36,2048,256,128,0.5,7,3,0 days 00:00:00.039070,0 days 00:04:12.601119,94.0,94.0,80,0 days 00:00:00.097228,0 days 00:00:00.308179,0 days 00:00:00.104249
13718,2744,36,2048,256,128,0.5,7,4,0 days 00:00:00.039070,0 days 00:03:48.196336,93.0,93.0,70,0 days 00:00:00.093964,0 days 00:00:00.306663,0 days 00:00:00.104554
13719,2744,36,2048,256,128,0.5,7,5,0 days 00:00:00.039070,0 days 00:02:14.976270,91.0,91.0,40,0 days 00:00:00.091079,0 days 00:00:00.372712,0 days 00:00:00.103812
13720,2745,36,2048,256,192,0.25,2,1,0 days 00:00:00.030774,0 days 00:02:07.069051,94.0,94.0,80,0 days 00:00:00.079949,0 days 00:00:00.285925,0 days 00:00:00.006685
13721,2745,36,2048,256,192,0.25,2,2,0 days 00:00:00.030774,0 days 00:01:50.515026,94.0,94.0,68,0 days 00:00:00.074062,0 days 00:00:00.282648,0 days 00:00:00.007551
13722,2745,36,2048,256,192,0.25,2,3,0 days 00:00:00.030774,0 days 00:01:52.066535,91.0,91.0,80,0 days 00:00:00.091589,0 days 00:00:00.282643,0 days 00:00:00.007667
13723,2745,36,2048,256,192,0.25,2,4,0 days 00:00:00.030774,0 days 00:02:04.875614,94.0,94.0,80,0 days 00:00:00.089617,0 days 00:00:00.310534,0 days 00:00:00.007897
13724,2745,36,2048,256,192,0.25,2,5,0 days 00:00:00.030774,0 days 00:01:48.514669,93.0,93.0,70,0 days 00:00:00.077025,0 days 00:00:00.300526,0 days 00:00:00.008016
13725,2746,36,2048,256,192,0.25,3,1,0 days 00:00:00.030774,0 days 00:02:03.123887,94.0,94.0,80,0 days 00:00:00.080815,0 days 00:00:00.290032,0 days 00:00:00.014789
13726,2746,36,2048,256,192,0.25,3,2,0 days 00:00:00.030774,0 days 00:01:16.403080,89.0,90.0,51,0 days 00:00:00.079483,0 days 00:00:00.283748,0 days 00:00:00.014736
13727,2746,36,2048,256,192,0.25,3,3,0 days 00:00:00.030774,0 days 00:02:00.649421,94.0,94.0,80,0 days 00:00:00.086306,0 days 00:00:00.310962,0 days 00:00:00.014585
13728,2746,36,2048,256,192,0.25,3,4,0 days 00:00:00.030774,0 days 00:01:49.583962,94.0,94.0,77,0 days 00:00:00.090168,0 days 00:00:00.299845,0 days 00:00:00.014600
13729,2746,36,2048,256,192,0.25,3,5,0 days 00:00:00.030774,0 days 00:00:13.806139,53.0,69.0,11,0 days 00:00:00.083934,0 days 00:00:00.303335,0 days 00:00:00.014415
13730,2747,36,2048,256,192,0.25,5,1,0 days 00:00:00.030774,0 days 00:02:26.286188,95.0,95.0,80,0 days 00:00:00.075487,0 days 00:00:00.348373,0 days 00:00:00.035918
13731,2747,36,2048,256,192,0.25,5,2,0 days 00:00:00.030774,0 days 00:02:28.768692,94.0,94.0,80,0 days 00:00:00.085025,0 days 00:00:00.302248,0 days 00:00:00.037004
13732,2747,36,2048,256,192,0.25,5,3,0 days 00:00:00.030774,0 days 00:02:12.501944,95.0,95.0,79,0 days 00:00:00.085593,0 days 00:00:00.287103,0 days 00:00:00.036699
13733,2747,36,2048,256,192,0.25,5,4,0 days 00:00:00.030774,0 days 00:02:21.636565,94.0,94.0,80,0 days 00:00:00.079566,0 days 00:00:00.292214,0 days 00:00:00.036762
13734,2747,36,2048,256,192,0.25,5,5,0 days 00:00:00.030774,0 days 00:02:34.185765,95.0,95.0,80,0 days 00:00:00.083958,0 days 00:00:00.291385,0 days 00:00:00.036397
13735,2748,36,2048,256,192,0.25,7,1,0 days 00:00:00.030774,0 days 00:01:36.293383,93.0,93.0,38,0 days 00:00:00.093941,0 days 00:00:00.315966,0 days 00:00:00.068821
13736,2748,36,2048,256,192,0.25,7,2,0 days 00:00:00.030774,0 days 00:03:11.218323,95.0,95.0,80,0 days 00:00:00.078023,0 days 00:00:00.307292,0 days 00:00:00.069722
13737,2748,36,2048,256,192,0.25,7,3,0 days 00:00:00.030774,0 days 00:03:09.306416,95.0,95.0,80,0 days 00:00:00.088318,0 days 00:00:00.301692,0 days 00:00:00.069688
13738,2748,36,2048,256,192,0.25,7,4,0 days 00:00:00.030774,0 days 00:01:28.902690,91.0,91.0,34,0 days 00:00:00.087431,0 days 00:00:00.354496,0 days 00:00:00.069935
13739,2748,36,2048,256,192,0.25,7,5,0 days 00:00:00.030774,0 days 00:03:15.358888,94.0,94.0,80,0 days 00:00:00.095524,0 days 00:00:00.311159,0 days 00:00:00.070166
13740,2749,36,2048,256,256,0.0,2,1,0 days 00:00:00.021322,0 days 00:02:01.465945,93.0,93.0,80,0 days 00:00:00.076214,0 days 00:00:00.273667,0 days 00:00:00.005152
13741,2749,36,2048,256,256,0.0,2,2,0 days 00:00:00.021322,0 days 00:02:01.397476,92.0,92.0,80,0 days 00:00:00.093261,0 days 00:00:00.279211,0 days 00:00:00.005909
13742,2749,36,2048,256,256,0.0,2,3,0 days 00:00:00.021322,0 days 00:02:04.165858,93.0,93.0,80,0 days 00:00:00.062882,0 days 00:00:00.340942,0 days 00:00:00.005716
13743,2749,36,2048,256,256,0.0,2,4,0 days 00:00:00.021322,0 days 00:01:48.480900,93.0,93.0,80,0 days 00:00:00.063230,0 days 00:00:00.291570,0 days 00:00:00.005805
13744,2749,36,2048,256,256,0.0,2,5,0 days 00:00:00.021322,0 days 00:01:51.247376,94.0,94.0,80,0 days 00:00:00.091196,0 days 00:00:00.286568,0 days 00:00:00.005751
13745,2750,36,2048,256,256,0.0,3,1,0 days 00:00:00.021322,0 days 00:01:48.313503,93.0,93.0,80,0 days 00:00:00.073446,0 days 00:00:00.294924,0 days 00:00:00.010973
13746,2750,36,2048,256,256,0.0,3,2,0 days 00:00:00.021322,0 days 00:00:56.132374,88.0,88.0,37,0 days 00:00:00.075466,0 days 00:00:00.343320,0 days 00:00:00.010842
13747,2750,36,2048,256,256,0.0,3,3,0 days 00:00:00.021322,0 days 00:01:52.366778,93.0,93.0,80,0 days 00:00:00.083094,0 days 00:00:00.302508,0 days 00:00:00.010827
13748,2750,36,2048,256,256,0.0,3,4,0 days 00:00:00.021322,0 days 00:01:55.155422,94.0,95.0,80,0 days 00:00:00.068797,0 days 00:00:00.289198,0 days 00:00:00.010752
13749,2750,36,2048,256,256,0.0,3,5,0 days 00:00:00.021322,0 days 00:01:58.114329,93.0,93.0,80,0 days 00:00:00.082547,0 days 00:00:00.288019,0 days 00:00:00.010542
13750,2751,36,2048,256,256,0.0,5,1,0 days 00:00:00.021322,0 days 00:02:03.883237,96.0,96.0,80,0 days 00:00:00.065591,0 days 00:00:00.340318,0 days 00:00:00.027787
13751,2751,36,2048,256,256,0.0,5,2,0 days 00:00:00.021322,0 days 00:02:06.559087,96.0,96.0,80,0 days 00:00:00.079991,0 days 00:00:00.297179,0 days 00:00:00.027529
13752,2751,36,2048,256,256,0.0,5,3,0 days 00:00:00.021322,0 days 00:02:10.115458,95.0,95.0,80,0 days 00:00:00.072014,0 days 00:00:00.295897,0 days 00:00:00.027271
13753,2751,36,2048,256,256,0.0,5,4,0 days 00:00:00.021322,0 days 00:01:53.135412,94.0,95.0,80,0 days 00:00:00.072936,0 days 00:00:00.286104,0 days 00:00:00.027407
13754,2751,36,2048,256,256,0.0,5,5,0 days 00:00:00.021322,0 days 00:02:10.910745,94.0,94.0,80,0 days 00:00:00.086639,0 days 00:00:00.358204,0 days 00:00:00.027359
13755,2752,36,2048,256,256,0.0,7,1,0 days 00:00:00.021322,0 days 00:02:39.622052,92.0,92.0,80,0 days 00:00:00.071834,0 days 00:00:00.310284,0 days 00:00:00.052350
13756,2752,36,2048,256,256,0.0,7,2,0 days 00:00:00.021322,0 days 00:02:39.623871,96.0,96.0,80,0 days 00:00:00.080955,0 days 00:00:00.298784,0 days 00:00:00.053258
13757,2752,36,2048,256,256,0.0,7,3,0 days 00:00:00.021322,0 days 00:01:53.618777,93.0,93.0,55,0 days 00:00:00.087294,0 days 00:00:00.297583,0 days 00:00:00.053277
13758,2752,36,2048,256,256,0.0,7,4,0 days 00:00:00.021322,0 days 00:02:30.389391,96.0,96.0,80,0 days 00:00:00.055647,0 days 00:00:00.355734,0 days 00:00:00.053312
13759,2752,36,2048,256,256,0.0,7,5,0 days 00:00:00.021322,0 days 00:02:43.123305,96.0,96.0,80,0 days 00:00:00.068456,0 days 00:00:00.311368,0 days 00:00:00.053559
13760,2753,36,2048,512,128,0.75,2,1,0 days 00:00:00.037505,0 days 00:02:29.017177,94.0,94.0,77,0 days 00:00:00.087440,0 days 00:00:00.288600,0 days 00:00:00.010764
13761,2753,36,2048,512,128,0.75,2,2,0 days 00:00:00.037505,0 days 00:03:00.870095,91.0,91.0,80,0 days 00:00:00.108625,0 days 00:00:00.287164,0 days 00:00:00.011784
13762,2753,36,2048,512,128,0.75,2,3,0 days 00:00:00.037505,0 days 00:02:49.066396,93.0,93.0,80,0 days 00:00:00.101993,0 days 00:00:00.354155,0 days 00:00:00.011702
13763,2753,36,2048,512,128,0.75,2,4,0 days 00:00:00.037505,0 days 00:02:26.934631,92.0,92.0,71,0 days 00:00:00.084431,0 days 00:00:00.297230,0 days 00:00:00.012109
13764,2753,36,2048,512,128,0.75,2,5,0 days 00:00:00.037505,0 days 00:01:13.049081,90.0,91.0,37,0 days 00:00:00.085146,0 days 00:00:00.297888,0 days 00:00:00.011826
13765,2754,36,2048,512,128,0.75,3,1,0 days 00:00:00.037505,0 days 00:02:55.468064,94.0,94.0,80,0 days 00:00:00.105047,0 days 00:00:00.293548,0 days 00:00:00.022102
13766,2754,36,2048,512,128,0.75,3,2,0 days 00:00:00.037505,0 days 00:02:02.225818,91.0,91.0,57,0 days 00:00:00.083659,0 days 00:00:00.314332,0 days 00:00:00.022242
13767,2754,36,2048,512,128,0.75,3,3,0 days 00:00:00.037505,0 days 00:01:19.276499,83.0,85.0,37,0 days 00:00:00.085341,0 days 00:00:00.304157,0 days 00:00:00.022372
13768,2754,36,2048,512,128,0.75,3,4,0 days 00:00:00.037505,0 days 00:02:34.680909,94.0,94.0,80,0 days 00:00:00.086477,0 days 00:00:00.296520,0 days 00:00:00.022066
13769,2754,36,2048,512,128,0.75,3,5,0 days 00:00:00.037505,0 days 00:02:25.372997,93.0,93.0,70,0 days 00:00:00.114687,0 days 00:00:00.290010,0 days 00:00:00.022145
13770,2755,36,2048,512,128,0.75,5,1,0 days 00:00:00.037505,0 days 00:02:38.648151,94.0,94.0,71,0 days 00:00:00.111102,0 days 00:00:00.323653,0 days 00:00:00.054043
13771,2755,36,2048,512,128,0.75,5,2,0 days 00:00:00.037505,0 days 00:03:05.474072,93.0,93.0,80,0 days 00:00:00.103112,0 days 00:00:00.305111,0 days 00:00:00.055572
13772,2755,36,2048,512,128,0.75,5,3,0 days 00:00:00.037505,0 days 00:03:11.493237,95.0,95.0,80,0 days 00:00:00.090672,0 days 00:00:00.297519,0 days 00:00:00.055519
13773,2755,36,2048,512,128,0.75,5,4,0 days 00:00:00.037505,0 days 00:02:53.205068,94.0,95.0,77,0 days 00:00:00.088580,0 days 00:00:00.292292,0 days 00:00:00.055444
13774,2755,36,2048,512,128,0.75,5,5,0 days 00:00:00.037505,0 days 00:03:10.293774,95.0,95.0,80,0 days 00:00:00.091682,0 days 00:00:00.362717,0 days 00:00:00.055024
13775,2756,36,2048,512,128,0.75,7,1,0 days 00:00:00.037505,0 days 00:04:15.741921,95.0,95.0,80,0 days 00:00:00.101659,0 days 00:00:00.326297,0 days 00:00:00.104201
13776,2756,36,2048,512,128,0.75,7,2,0 days 00:00:00.037505,0 days 00:03:47.329007,95.0,95.0,70,0 days 00:00:00.087365,0 days 00:00:00.322253,0 days 00:00:00.105712
13777,2756,36,2048,512,128,0.75,7,3,0 days 00:00:00.037505,0 days 00:03:07.077532,93.0,93.0,58,0 days 00:00:00.108077,0 days 00:00:00.319168,0 days 00:00:00.105494
13778,2756,36,2048,512,128,0.75,7,4,0 days 00:00:00.037505,0 days 00:04:26.760199,96.0,96.0,80,0 days 00:00:00.097787,0 days 00:00:00.347654,0 days 00:00:00.105973
13779,2756,36,2048,512,128,0.75,7,5,0 days 00:00:00.037505,0 days 00:04:28.979539,95.0,95.0,80,0 days 00:00:00.114874,0 days 00:00:00.328713,0 days 00:00:00.105685
13780,2757,36,2048,512,256,0.5,2,1,0 days 00:00:00.026344,0 days 00:01:43.274461,93.0,93.0,80,0 days 00:00:00.076174,0 days 00:00:00.272051,0 days 00:00:00.005344
13781,2757,36,2048,512,256,0.5,2,2,0 days 00:00:00.026344,0 days 00:02:00.403146,93.0,93.0,80,0 days 00:00:00.073381,0 days 00:00:00.276360,0 days 00:00:00.005782
13782,2757,36,2048,512,256,0.5,2,3,0 days 00:00:00.026344,0 days 00:01:57.291357,93.0,93.0,80,0 days 00:00:00.077515,0 days 00:00:00.315165,0 days 00:00:00.005732
13783,2757,36,2048,512,256,0.5,2,4,0 days 00:00:00.026344,0 days 00:01:40.052075,92.0,92.0,80,0 days 00:00:00.084058,0 days 00:00:00.290719,0 days 00:00:00.005796
13784,2757,36,2048,512,256,0.5,2,5,0 days 00:00:00.026344,0 days 00:01:01.674931,92.0,92.0,49,0 days 00:00:00.074340,0 days 00:00:00.285648,0 days 00:00:00.005858
13785,2758,36,2048,512,256,0.5,3,1,0 days 00:00:00.026344,0 days 00:01:41.937293,95.0,95.0,80,0 days 00:00:00.070087,0 days 00:00:00.347648,0 days 00:00:00.010900
13786,2758,36,2048,512,256,0.5,3,2,0 days 00:00:00.026344,0 days 00:01:55.720783,93.0,93.0,80,0 days 00:00:00.090099,0 days 00:00:00.294223,0 days 00:00:00.010838
13787,2758,36,2048,512,256,0.5,3,3,0 days 00:00:00.026344,0 days 00:01:41.149199,94.0,94.0,80,0 days 00:00:00.066966,0 days 00:00:00.291085,0 days 00:00:00.010771
13788,2758,36,2048,512,256,0.5,3,4,0 days 00:00:00.026344,0 days 00:01:53.499039,95.0,95.0,80,0 days 00:00:00.077209,0 days 00:00:00.295479,0 days 00:00:00.010994
13789,2758,36,2048,512,256,0.5,3,5,0 days 00:00:00.026344,0 days 00:01:47.303740,95.0,95.0,80,0 days 00:00:00.065134,0 days 00:00:00.284253,0 days 00:00:00.010914
13790,2759,36,2048,512,256,0.5,5,1,0 days 00:00:00.026344,0 days 00:01:59.062670,94.0,94.0,80,0 days 00:00:00.078748,0 days 00:00:00.309658,0 days 00:00:00.026871
13791,2759,36,2048,512,256,0.5,5,2,0 days 00:00:00.026344,0 days 00:02:09.299019,98.0,98.0,80,0 days 00:00:00.065580,0 days 00:00:00.295626,0 days 00:00:00.027818
13792,2759,36,2048,512,256,0.5,5,3,0 days 00:00:00.026344,0 days 00:01:55.130749,95.0,95.0,80,0 days 00:00:00.084274,0 days 00:00:00.290985,0 days 00:00:00.027961
13793,2759,36,2048,512,256,0.5,5,4,0 days 00:00:00.026344,0 days 00:02:01.657484,93.0,93.0,80,0 days 00:00:00.067702,0 days 00:00:00.347535,0 days 00:00:00.026972
13794,2759,36,2048,512,256,0.5,5,5,0 days 00:00:00.026344,0 days 00:01:46.673673,95.0,95.0,73,0 days 00:00:00.073498,0 days 00:00:00.305699,0 days 00:00:00.027424
13795,2760,36,2048,512,256,0.5,7,1,0 days 00:00:00.026344,0 days 00:01:52.652664,95.0,95.0,56,0 days 00:00:00.082228,0 days 00:00:00.296423,0 days 00:00:00.051807
13796,2760,36,2048,512,256,0.5,7,2,0 days 00:00:00.026344,0 days 00:02:37.724593,97.0,97.0,80,0 days 00:00:00.064255,0 days 00:00:00.301906,0 days 00:00:00.053184
13797,2760,36,2048,512,256,0.5,7,3,0 days 00:00:00.026344,0 days 00:02:38.931636,94.0,94.0,80,0 days 00:00:00.072848,0 days 00:00:00.359284,0 days 00:00:00.053304
13798,2760,36,2048,512,256,0.5,7,4,0 days 00:00:00.026344,0 days 00:02:30.103665,97.0,97.0,80,0 days 00:00:00.065936,0 days 00:00:00.317792,0 days 00:00:00.053768
13799,2760,36,2048,512,256,0.5,7,5,0 days 00:00:00.026344,0 days 00:01:41.476635,94.0,94.0,47,0 days 00:00:00.086252,0 days 00:00:00.297766,0 days 00:00:00.053835
13800,2761,36,2048,512,384,0.25,2,1,0 days 00:00:00.025398,0 days 00:01:47.454741,95.0,95.0,80,0 days 00:00:00.090884,0 days 00:00:00.276287,0 days 00:00:00.003398
13801,2761,36,2048,512,384,0.25,2,2,0 days 00:00:00.025398,0 days 00:01:44.493203,95.0,95.0,80,0 days 00:00:00.089980,0 days 00:00:00.339449,0 days 00:00:00.003865
13802,2761,36,2048,512,384,0.25,2,3,0 days 00:00:00.025398,0 days 00:01:34.495814,93.0,93.0,80,0 days 00:00:00.060254,0 days 00:00:00.294372,0 days 00:00:00.003776
13803,2761,36,2048,512,384,0.25,2,4,0 days 00:00:00.025398,0 days 00:01:19.864709,94.0,94.0,80,0 days 00:00:00.077316,0 days 00:00:00.276435,0 days 00:00:00.003713
13804,2761,36,2048,512,384,0.25,2,5,0 days 00:00:00.025398,0 days 00:01:38.855633,93.0,93.0,80,0 days 00:00:00.076378,0 days 00:00:00.277723,0 days 00:00:00.003914
13805,2762,36,2048,512,384,0.25,3,1,0 days 00:00:00.025398,0 days 00:01:32.499683,94.0,94.0,80,0 days 00:00:00.065130,0 days 00:00:00.352103,0 days 00:00:00.007300
13806,2762,36,2048,512,384,0.25,3,2,0 days 00:00:00.025398,0 days 00:01:43.660993,95.0,95.0,80,0 days 00:00:00.057379,0 days 00:00:00.304158,0 days 00:00:00.007226
13807,2762,36,2048,512,384,0.25,3,3,0 days 00:00:00.025398,0 days 00:01:37.391871,95.0,95.0,80,0 days 00:00:00.059142,0 days 00:00:00.293446,0 days 00:00:00.007251
13808,2762,36,2048,512,384,0.25,3,4,0 days 00:00:00.025398,0 days 00:01:32.548267,95.0,95.0,80,0 days 00:00:00.050558,0 days 00:00:00.287065,0 days 00:00:00.007238
13809,2762,36,2048,512,384,0.25,3,5,0 days 00:00:00.025398,0 days 00:01:39.976143,95.0,95.0,80,0 days 00:00:00.070377,0 days 00:00:00.343617,0 days 00:00:00.006985
13810,2763,36,2048,512,384,0.25,5,1,0 days 00:00:00.025398,0 days 00:01:38.282746,92.0,91.0,80,0 days 00:00:00.078748,0 days 00:00:00.302724,0 days 00:00:00.018163
13811,2763,36,2048,512,384,0.25,5,2,0 days 00:00:00.025398,0 days 00:01:37.946756,95.0,95.0,80,0 days 00:00:00.060576,0 days 00:00:00.287439,0 days 00:00:00.018037
13812,2763,36,2048,512,384,0.25,5,3,0 days 00:00:00.025398,0 days 00:01:41.130778,98.0,98.0,80,0 days 00:00:00.070421,0 days 00:00:00.291796,0 days 00:00:00.017980
13813,2763,36,2048,512,384,0.25,5,4,0 days 00:00:00.025398,0 days 00:01:36.805938,94.0,95.0,80,0 days 00:00:00.063361,0 days 00:00:00.349337,0 days 00:00:00.018075
13814,2763,36,2048,512,384,0.25,5,5,0 days 00:00:00.025398,0 days 00:01:40.265030,95.0,95.0,80,0 days 00:00:00.058031,0 days 00:00:00.300696,0 days 00:00:00.018322
13815,2764,36,2048,512,384,0.25,7,1,0 days 00:00:00.025398,0 days 00:00:57.893800,92.0,92.0,36,0 days 00:00:00.058475,0 days 00:00:00.291278,0 days 00:00:00.034505
13816,2764,36,2048,512,384,0.25,7,2,0 days 00:00:00.025398,0 days 00:02:08.831818,95.0,95.0,79,0 days 00:00:00.075987,0 days 00:00:00.298293,0 days 00:00:00.034877
13817,2764,36,2048,512,384,0.25,7,3,0 days 00:00:00.025398,0 days 00:01:46.685447,95.0,95.0,69,0 days 00:00:00.049930,0 days 00:00:00.361368,0 days 00:00:00.035461
13818,2764,36,2048,512,384,0.25,7,4,0 days 00:00:00.025398,0 days 00:01:53.157970,95.0,95.0,72,0 days 00:00:00.071416,0 days 00:00:00.300519,0 days 00:00:00.035212
13819,2764,36,2048,512,384,0.25,7,5,0 days 00:00:00.025398,0 days 00:02:13.835355,92.0,92.0,80,0 days 00:00:00.061351,0 days 00:00:00.286496,0 days 00:00:00.035188
13820,2765,36,2048,512,512,0.0,2,1,0 days 00:00:00.025196,0 days 00:01:24.661255,92.0,92.0,80,0 days 00:00:00.062815,0 days 00:00:00.272121,0 days 00:00:00.002925
13821,2765,36,2048,512,512,0.0,2,2,0 days 00:00:00.025196,0 days 00:01:07.664551,92.0,93.0,80,0 days 00:00:00.059999,0 days 00:00:00.296493,0 days 00:00:00.002919
13822,2765,36,2048,512,512,0.0,2,3,0 days 00:00:00.025196,0 days 00:01:13.451529,94.0,94.0,80,0 days 00:00:00.090453,0 days 00:00:00.285358,0 days 00:00:00.002968
13823,2765,36,2048,512,512,0.0,2,4,0 days 00:00:00.025196,0 days 00:01:23.203486,92.0,93.0,80,0 days 00:00:00.062472,0 days 00:00:00.279567,0 days 00:00:00.002820
13824,2765,36,2048,512,512,0.0,2,5,0 days 00:00:00.025196,0 days 00:01:21.338328,93.0,93.0,80,0 days 00:00:00.053693,0 days 00:00:00.276871,0 days 00:00:00.002887
13825,2766,36,2048,512,512,0.0,3,1,0 days 00:00:00.025196,0 days 00:01:25.317769,94.0,94.0,80,0 days 00:00:00.117106,0 days 00:00:00.299346,0 days 00:00:00.005558
13826,2766,36,2048,512,512,0.0,3,2,0 days 00:00:00.025196,0 days 00:01:30.274888,97.0,97.0,80,0 days 00:00:00.053163,0 days 00:00:00.290057,0 days 00:00:00.005579
13827,2766,36,2048,512,512,0.0,3,3,0 days 00:00:00.025196,0 days 00:01:17.466231,97.0,97.0,80,0 days 00:00:00.053109,0 days 00:00:00.281727,0 days 00:00:00.005625
13828,2766,36,2048,512,512,0.0,3,4,0 days 00:00:00.025196,0 days 00:01:23.435685,96.0,96.0,80,0 days 00:00:00.056951,0 days 00:00:00.276169,0 days 00:00:00.005593
13829,2766,36,2048,512,512,0.0,3,5,0 days 00:00:00.025196,0 days 00:01:16.906172,93.0,93.0,80,0 days 00:00:00.066957,0 days 00:00:00.304618,0 days 00:00:00.005531
13830,2767,36,2048,512,512,0.0,5,1,0 days 00:00:00.025196,0 days 00:01:25.157539,96.0,96.0,80,0 days 00:00:00.057749,0 days 00:00:00.295977,0 days 00:00:00.013709
13831,2767,36,2048,512,512,0.0,5,2,0 days 00:00:00.025196,0 days 00:01:24.735328,94.0,95.0,80,0 days 00:00:00.069343,0 days 00:00:00.286059,0 days 00:00:00.013971
13832,2767,36,2048,512,512,0.0,5,3,0 days 00:00:00.025196,0 days 00:01:18.530465,94.0,95.0,80,0 days 00:00:00.049225,0 days 00:00:00.302163,0 days 00:00:00.013909
13833,2767,36,2048,512,512,0.0,5,4,0 days 00:00:00.025196,0 days 00:01:23.738992,93.0,94.0,77,0 days 00:00:00.085221,0 days 00:00:00.308143,0 days 00:00:00.014074
13834,2767,36,2048,512,512,0.0,5,5,0 days 00:00:00.025196,0 days 00:01:26.224259,96.0,96.0,80,0 days 00:00:00.069823,0 days 00:00:00.288860,0 days 00:00:00.013962
13835,2768,36,2048,512,512,0.0,7,1,0 days 00:00:00.025196,0 days 00:01:43.415921,97.0,97.0,80,0 days 00:00:00.067686,0 days 00:00:00.284892,0 days 00:00:00.026349
13836,2768,36,2048,512,512,0.0,7,2,0 days 00:00:00.025196,0 days 00:01:36.280092,97.0,97.0,80,0 days 00:00:00.060271,0 days 00:00:00.350214,0 days 00:00:00.026646
13837,2768,36,2048,512,512,0.0,7,3,0 days 00:00:00.025196,0 days 00:01:14.766483,94.0,94.0,61,0 days 00:00:00.079424,0 days 00:00:00.302213,0 days 00:00:00.027008
13838,2768,36,2048,512,512,0.0,7,4,0 days 00:00:00.025196,0 days 00:01:39.959506,95.0,95.0,80,0 days 00:00:00.053991,0 days 00:00:00.285636,0 days 00:00:00.026848
